DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KE201400000313,KEGE71FL,KE,2014.0,313.0,KE2014DHS,80499.765625,91838.96875,104869.5625,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,9.13207909850292e-05,0.00022497430020702373,0.001475796902593378,30.54867831143466,31.754547119140625,31.4859092018821,31.34439364346591,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,3041.181818181818,3161.090909090909,3176.4545454545455,3341.3636363636365,3554.4545454545455,3555.4545454545455,3600.5454545454545,0.0,0.0,0.0,0.0,28.857142857142858,1811.49296875,8.0,0.23343409597873688,0.23020935001764148,0.3441941354994035,0.5064314832901099,25.58033058860085,26.705075350674715,26.675226384943183,26.65696855024858,45.991205658783784,175.19189189189188,36.74333826013513,0.22670954111460093,4.812637576541385,0.4940315655299595,0.24038543019975936,0.08301620823996407,0.28559247085026335,0.4909914902278355,0.17512893676757812,0.04458775690623692,0.24250296183994838,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.016305812178343898,21.864546342329547,21.969546231356535,20.611984252929688,21.65560496937145,21.864546342329547,21.969546231356535,4.275000095367432,4.375,4.241666793823242,4.183333396911621,17897.08579,27914.98667,14615.10221,1028.5,1380.8,1237.9,1263.7,826.4,1093.5,1720.0,1.2894135346283784,1.0,0.0,0.0,26.275001525878906,23.076751708984375,25.79199981689453,26.36425018310547,25.86174964904785,22.905500411987305,23.762248992919922,26.95400047302246,24.64525032043457,25.2549991607666,24.616249084472656,23.579500198364258,137.7945945945946,33.16486486486487,37.16104742998634,42.28465462773224,48.24087474385246,55.085542605874316,66430.25,75463.0234375,85474.09375,96238.1796875,209.08046875,237.50992398648648,269.0184543918919,302.8970016891892,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000314,KEGE71FL,KE,2014.0,314.0,KE2014DHS,83137.8984375,94848.71875,108306.34375,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.0009393025271213838,0.0016130609233884045,0.005306762500400961,30.761363983154297,31.367084503173828,31.21666717529297,31.020416259765625,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2650.0,3282.625,3145.75,3189.75,3599.125,3546.5,3539.375,0.0,0.0,0.0,0.0,32.73873873873874,1811.4930245535713,8.0,0.23343966901302338,0.23495380792646087,0.3441154273405679,0.5045348637504964,25.981250762939453,26.712499618530273,26.682083129882812,26.726978302001953,54.94457789179104,310.31543843283583,34.00983558768657,0.22435908531075094,3.148561392257463,0.4259120055607387,0.21673248495374406,0.09389167172568184,0.27416324615478516,0.39716659273420063,0.15099971635001047,0.0514677848134722,0.22930657863616943,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.07189164071712854,22.14750099182129,22.433542251586914,21.20113754272461,22.05791664123535,22.14750099182129,22.433542251586914,4.275000095367432,4.375,4.241666793823242,4.183333396911621,7262.062865,18088.97109,6975.944401,1059.2,1359.7,1225.6,1200.1,877.9,1114.4,1704.1,1.3096591914888596,0.0,1.0,0.0,27.06272315979004,23.88411521911621,26.59510040283203,27.021100997924805,26.666645050048828,23.767702102661133,24.6014347076416,27.61564064025879,25.39816665649414,26.00402069091797,25.38569450378418,24.331830978393555,150.84477611940298,24.949253731343283,41.290371509308514,46.983306420972646,53.60138440349544,61.20663350113982,71034.375,80692.640625,91396.109375,102907.5546875,247.66620802238805,281.3404384328358,318.65879197761194,358.7942630597015,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000315,KEGE71FL,KE,2014.0,315.0,KE2014DHS,9365.091796875,10684.2607421875,12200.19921875,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.0012873164801435037,0.008925262499939312,0.012246714396910234,29.684545516967773,30.328332901000977,30.065000534057617,30.139999389648438,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2,2926,2898,2977,3266,3432,3585,3534,0.0,0.0,0.0,0.0,29.714285714285715,1811.4930419921875,8,0.0,0.23010179647472384,0.33882871241703527,0.4936442445697429,25.092727661132812,25.828332901000977,25.836666107177734,25.950000762939453,54.246529715401785,507.314697265625,67.60669817243304,0.14809000492095947,4.785699026925223,0.4836215376853943,0.2747114896774292,0.10687962174415588,0.2977607250213623,0.473364919424057,0.21198131144046783,0.05959242582321167,0.25397300720214844,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.7106698246325477,21.608333587646484,21.760000228881836,20.50090980529785,21.328332901000977,21.608333587646484,21.760000228881836,4.275000095367432,4.375,4.241666793823242,4.183333396911621,19437.29854,21678.36297,19088.61086,1035.0,1335.0,1294.0,1366.0,859.0,1201.0,1874.0,0.28345050130571636,0.0,0.0,0.0,26.54199981689453,23.357999801635742,26.132999420166016,26.679000854492188,26.28700065612793,23.187000274658203,24.09000015258789,27.148000717163086,24.922000885009766,25.525999069213867,24.906999588012695,23.874000549316406,82.21428571428571,19.5,116.13581194196429,132.14811488560267,150.76252092633928,172.15349469866072,6092.2783203125,6920.6181640625,7838.201171875,8825.396484375,506.8053501674107,575.7134137834821,652.04541015625,734.1683872767857,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000316,KEGE71FL,KE,2014.0,316.0,KE2014DHS,120157.84375,137083.28125,156533.390625,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.0004987375405308576,0.0012073759400882179,0.0025850679220085263,30.19927062988281,31.277001953125,30.991000366210937,31.055499267578124,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2868.4,2912.7,2987.4,3244.9,3418.6,3446.7,3463.2,0.0,0.0,0.0,0.0,28.255434782608695,1811.4930419921875,8.0,0.0,0.2333173897660671,0.3441246663309769,0.5012684494442897,25.416456604003905,26.427252197265624,26.41058349609375,26.532669067382812,44.291529185115806,282.8048152247956,38.75249063351499,0.1941860105426175,4.267278104776907,0.45880149205525717,0.2658742586771647,0.10575127601623535,0.2873321215311686,0.44139537811279295,0.20251324971516926,0.05907541116078695,0.24141594568888347,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.0683418579515922,21.830166625976563,22.00983428955078,20.633636474609375,21.577499389648438,21.830166625976563,22.00983428955078,4.275000095367432,4.375,4.241666793823242,4.183333396911621,18793.87784,20654.06107,18079.90448,1025.7,1355.1,1279.3,1320.3,858.1,1163.5,1771.8,0.9685201618911785,0.0,0.0,0.0,26.580668131510418,23.358668009440105,26.143666585286457,26.674001057942707,26.282999674479168,23.203999837239582,24.08600107828776,27.196334838867188,24.945332845052082,25.55633290608724,24.930999755859375,23.896334330240887,152.2942779291553,25.934604904632153,54.53865407171582,62.05820626675603,70.79973399798928,80.84516902647454,98542.109375,111941.0703125,126788.2734375,142755.5625,312.7147692438692,355.2352264986376,402.35149863760216,453.0223092643052,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000317,KEGE71FL,KE,2014.0,317.0,KE2014DHS,109479.53125,124900.84375,142622.421875,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.003624905480278863,0.008278660547165643,0.01902127190241738,30.955999755859374,33.11650390625,32.014166259765624,32.47828979492188,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2644.2,2644.5,2638.0,2920.3,3109.0,3162.5,3164.7,0.0,0.0,0.0,0.0,31.92411924119241,1811.49296875,6.0,0.058365598320961,0.23591851896085217,0.3492111180862492,0.5059790975299733,25.666183471679688,27.254916381835937,26.853915405273437,27.1548095703125,34.49512774493243,219.9608741554054,42.010897909628376,0.17983711861275337,4.787767894847973,0.46505387624104816,0.2845330556233724,0.09868399302164714,0.27227605183919273,0.4519014358520508,0.2247909386952718,0.05457739432652791,0.22263905207316081,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.4018867932335805,21.693667602539062,21.831332397460937,20.376362609863282,21.393333435058594,21.693667602539062,21.831332397460937,4.275000095367432,4.375,4.241666793823242,4.183333396911621,16303.24937,27383.811,16303.28384,944.9,1210.3,1164.8,1235.9,791.7,1030.8,1611.5,0.5940379787135769,0.0,0.0,0.0,26.48525047302246,23.358749389648438,26.081249237060547,26.482248306274414,25.920499801635742,23.177749633789062,24.014999389648438,27.147998809814453,24.873748779296875,25.653499603271484,24.83049964904785,23.844499588012695,76.41351351351351,18.983783783783785,50.34140939175603,57.28226059819035,65.35104934651474,74.6233977044236,93681.265625,106419.2890625,120534.8671875,135717.25,294.8997466216216,334.99784628378376,379.432347972973,427.22504222972975,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000318,KEGE71FL,KE,2014.0,318.0,KE2014DHS,337367.21875,384888.8125,439498.84375,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.025045358099738117,0.042190846139595055,0.06694320237138264,30.499256480823863,31.618180708451703,31.54378995028409,31.412575461647727,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2511.4545454545455,2639.2727272727275,2670.818181818182,2888.909090909091,3047.0,3096.0,3057.7272727272725,0.0,0.0,0.0,0.0,42.56287425149701,2137.6623883928573,8.0,0.07135009765625,0.22547999044906122,0.3225973253665128,0.46515038359904615,25.92512373490767,26.890985662286933,27.01780284534801,27.057803067294035,34.82727756973141,247.0716899104683,32.30886277548209,0.42752781387203,4.131790875731749,0.31101485661097933,0.2138904673712594,0.100362948008946,0.2247497013636998,0.2811179501669748,0.16176802771432058,0.05857960666928973,0.18674913474491664,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,2.1067179500853244,22.491817127574574,22.70303067294034,21.350990988991477,22.163787841796875,22.491817127574574,22.70303067294034,4.275000095367432,4.375,4.241666793823242,4.183333396911621,9127.311481,15549.33598,9440.692512,1023.6363636363636,1249.2727272727273,1282.7272727272727,1290.8181818181818,866.0,1166.4545454545455,1740.5454545454545,0.9015055911641725,0.0,1.0,1.0,26.946491241455078,23.75571060180664,26.592994689941406,26.895597457885742,26.479928970336914,23.607866287231445,24.505863189697266,27.59076690673828,25.429811477661133,26.096118927001953,25.344715118408203,24.30997657775879,115.98347107438016,12.850299401197605,143.6988249318801,163.51138879427793,186.54363930517712,213.01143136920982,311930.71875,354348.625,401343.5,451899.1875,1038.7906678082193,1180.051198630137,1336.5525684931506,1504.9133561643835,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000319,KEGE71FL,KE,2014.0,319.0,KE2014DHS,9090.4970703125,10370.984375,11842.474609375,58.0,45.81666564941406,47.04999923706055,84.28333282470703,13.231939315795898,10.18148136138916,10.795411109924316,19.562862396240234,0.03142377734184265,0.07540461421012878,0.15120929479599,31.513635635375977,34.038333892822266,32.878334045410156,33.10454559326172,9.024999618530273,9.050000190734863,8.475000381469727,8.566666603088379,2.0,2351.0,2273.0,2370.0,2763.0,3011.0,3097.0,3161.0,0.0,0.0,0.0,0.0,46.642857142857146,1811.4930419921875,6,0.0,0.2424621666665325,0.3611854741424353,0.5227404534552893,25.845455169677734,27.600000381469727,27.258333206176758,27.401439666748047,48.99165562220982,172.3974609375,51.659092494419646,0.5314079012189593,6.410439082554409,0.4886322319507599,0.29349616169929504,0.09056036174297333,0.27285516262054443,0.4838557243347168,0.23452720046043396,0.04929957166314125,0.22344504296779633,30.358333587646484,30.80000114440918,30.55000114440918,30.733333587646484,25.825000762939453,26.25,26.28333282470703,26.433334350585938,21.33333396911621,21.75,22.075000762939453,22.16666603088379,2.5119151131051485,21.638334274291992,21.698333740234375,20.17727279663086,21.161666870117188,21.638334274291992,21.698333740234375,4.383333206176758,4.5,4.358333587646484,4.308333396911621,19592.65768,32072.07351,19592.70537,800.0,1157.0,1050.0,1106.0,738.0,925.0,1456.0,0.3022773947034563,0.0,1.0,2.0,26.347000122070312,23.086999893188477,25.881999969482422,26.39299964904785,25.72599983215332,22.888999938964844,23.683000564575195,26.993000030517578,24.604999542236328,25.47800064086914,24.600000381469727,23.655000686645508,50.714285714285715,14.071428571428571,110.55550711495536,125.79841831752232,143.51841517857142,163.88155691964286,2885.7431640625,3278.18212890625,3712.967529296875,4180.6337890625,240.07050432477678,272.71826171875,308.88888113839283,347.794921875,9.602499961853027,8.641666412353516,8.927499771118164,11.561666488647461
KE201400000320,KEGE71FL,KE,2014.0,320.0,KE2014DHS,3299.155029296875,3763.875,4297.9130859375,58.0,45.81666564941406,47.04999923706055,84.28333282470703,13.231939315795898,10.18148136138916,10.795411109924316,19.562862396240234,0.010647577898842948,0.03127142361232212,0.05768706117357526,31.513635635375977,34.038333892822266,32.878334045410156,33.10454559326172,9.024999618530273,9.050000190734863,8.475000381469727,8.566666603088379,2,2351,2273,2370,2763,3011,3097,3161,0.0,0.0,0.0,0.0,43.642857142857146,1811.4930419921875,6.0,0.0,0.24079179790585375,0.36092005115239845,0.5226135894063112,25.845455169677734,27.600000381469727,27.258333206176758,27.401439666748047,27.02341570172991,181.55958775111608,114.50142124720982,0.11140762908118111,4.485140119280134,0.5264058709144592,0.32293835282325745,0.08541295677423477,0.274936705827713,0.5435948967933655,0.2705940306186676,0.04613836482167244,0.22620880603790283,30.358333587646484,30.80000114440918,30.55000114440918,30.733333587646484,25.825000762939453,26.25,26.28333282470703,26.433334350585938,21.33333396911621,21.75,22.075000762939453,22.16666603088379,1.248394933240167,21.638334274291992,21.698333740234375,20.17727279663086,21.161666870117188,21.638334274291992,21.698333740234375,4.383333206176758,4.5,4.358333587646484,4.308333396911621,22792.96282,34466.76811,22793.01578,800,1157,1050,1106,738,925,1456,0.27915855816432406,0.0,0.0,0.0,26.347000122070312,23.086999893188477,25.881999969482422,26.39299964904785,25.72599983215332,22.888999938964844,23.683000564575195,26.993000030517578,24.604999542236328,25.47800064086914,24.600000381469727,23.655000686645508,58.714285714285715,15.642857142857142,46.27302932739258,52.6529541015625,60.06965637207031,68.5926513671875,2768.191162109375,3144.63427734375,3561.7119140625,4010.32275390625,230.28595842633928,261.60226004464283,296.29896763392856,333.6189662388393,9.602499961853027,8.641666412353516,8.927499771118164,11.561666488647461
KE201400000321,KEGE71FL,KE,2014.0,321.0,KE2014DHS,118829.09375,135567.375,154802.390625,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.003539408309550225,0.008105631116070326,0.018746750264228146,30.783030192057293,32.69208272298177,31.848472595214844,32.17676798502604,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2679.9166666666665,2689.5,2709.3333333333335,2963.0833333333335,3134.9166666666665,3209.6666666666665,3192.9166666666665,0.0,0.0,0.0,0.0,32.1644204851752,1811.492919921875,8.0,0.058365598320961,0.23580717135568482,0.34794416567169356,0.5040199403037849,25.675455729166668,27.111806233723957,26.844167073567707,27.093312581380207,37.364752674359835,247.2624873652291,41.27348751263477,0.18962755228952577,4.410277004190532,0.44835015705653597,0.27624004227774485,0.10045849425452096,0.26983165740966797,0.42892459460667204,0.21530331884111678,0.055749288627079556,0.21993972573961532,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.39066881585656016,21.839861551920574,22.009862263997395,20.56787872314453,21.531527201334637,21.839861551920574,22.009862263997395,4.275000095367432,4.375,4.241666793823242,4.183333396911621,16284.12518,25859.66,16284.15021,949.4,1231.8,1180.5,1245.8,799.0,1046.3,1633.9,0.668094439647911,0.0,0.0,0.0,26.47224998474121,23.326499938964844,26.072750091552734,26.456249237060547,25.953750610351562,23.140750885009766,23.99074935913086,27.10974884033203,24.85525131225586,25.557750701904297,24.798999786376953,23.813749313354492,78.62533692722371,18.743935309973047,53.69389688351499,61.09697505108992,69.70311435626704,79.59295172002724,100445.1875,114102.421875,129237.078125,145515.71875,315.3379380053908,358.2134433962264,405.7272995283019,456.83250505390833,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
KE201400000322,KEGE71FL,KE,2014.0,322.0,KE2014DHS,53214.953125,60710.8203125,69324.7890625,71.69166564941406,57.375,53.20000076293945,96.64167022705078,16.76997947692871,13.114285469055176,12.542240142822266,23.101593017578125,0.0001303036048819747,0.0003162019331998463,0.0013897911280016356,30.574545288085936,32.645999145507815,31.817333984375,31.864834594726563,7.891666889190674,7.933333396911621,7.3416666984558105,7.425000190734863,2.0,2971.1,2928.2,2974.1,3242.8,3433.2,3461.0,3473.2,0.0,0.0,0.0,0.0,24.60217983651226,1811.49296875,8.0,0.0,0.22973816359631385,0.3492645539061205,0.5139367756020344,25.377272033691405,26.918499755859376,26.571249389648436,26.671749877929688,34.721629129768395,108.13647394414168,23.815384451634877,0.16264322473177792,3.29348896244891,0.551978588104248,0.2766946383884975,0.0749531558581761,0.2932915006365095,0.5824651718139648,0.21494490759713308,0.03974937966891697,0.2505401543208531,30.350000381469727,30.766666412353516,30.53333282470703,30.741666793823242,26.375,26.774999618530273,26.84166717529297,27.008333206176758,22.45833396911621,22.83333396911621,23.191667556762695,23.316667556762695,0.00394708439455194,21.325166320800783,21.478665161132813,20.18000030517578,21.190998840332032,21.325166320800783,21.478665161132813,4.275000095367432,4.375,4.241666793823242,4.183333396911621,28290.86497,34062.8048,22457.18866,992.3,1343.8,1187.9,1291.5,803.9,1046.3,1673.2,1.0002541191246594,0.0,0.0,0.0,25.977750778198242,22.81075096130371,25.539249420166016,26.048999786376953,25.602500915527344,22.565750122070312,23.419750213623047,26.637001037597656,24.329500198364258,25.013500213623047,24.308500289916992,23.318500518798828,177.00272479564032,53.258855585831064,25.094792725271002,28.554753662771002,32.576981707317074,37.19917375931572,48411.34375,54996.25,62290.23828125,70136.25,153.61212108310627,174.5064288147139,197.65069397138964,222.5465556880109,10.52833366394043,9.174166679382324,9.395833015441895,12.900833129882812
